txn_id,checkout_dt,item_id,patron_id,checkout_location,loan_policy_days,collection,subject,due_dt,patron_group,risk_profile,renewal_count,return_dt,is_returned,is_late,late_days
T0000217,2024-10-27,I001019,P001252,Main,3,Laptop,STEM,2024-10-30,Undergrad,low,1,2024-10-28,True,False,0.0
T0000218,2025-09-11,I000381,P001161,Main,28,Book,STEM,2025-10-09,Grad,low,1,2025-10-07,True,False,0.0
T0000219,2025-10-08,I000088,P002222,Main,28,Book,HSS,2025-11-05,Community,low,0,2025-11-02,True,False,0.0
T0000220,2025-05-14,I004244,P000221,Main,28,Book,HSS,2025-06-11,Undergrad,medium,1,2025-06-12,True,True,1.0
T0000221,2024-11-21,I001129,P002087,Main,28,Book,HSS,2024-12-19,Faculty,medium,2,2024-12-17,True,False,0.0
T0000222,2025-04-13,I005338,P000719,Main,28,Book,HSS,2025-05-11,Grad,low,1,2025-05-08,True,False,0.0
T0000223,2024-11-16,I002079,P000215,Main,1,CourseReserve,STEM,2024-11-17,Grad,low,0,2024-11-15,True,False,0.0
T0000224,2024-05-26,I002932,P002722,Main,28,Book,HSS,2024-06-23,Undergrad,low,0,2024-06-20,True,False,0.0
T0000225,2024-09-15,I000720,P001293,Main,28,Book,HSS,2024-10-13,Grad,medium,2,2024-10-12,True,False,0.0
T0000226,2025-03-16,I005929,P001671,Main,28,Book,STEM,2025-04-13,Undergrad,medium,1,2025-04-11,True,False,0.0
T0000227,2024-03-02,I004071,P000195,Main,28,Book,Arts,2024-03-30,Undergrad,low,0,2024-03-27,True,False,0.0
T0000228,2024-01-16,I001811,P000684,Main,28,Book,HSS,2024-02-13,Undergrad,medium,1,2024-02-12,True,False,0.0
T0000229,2024-01-04,I005575,P000024,Main,28,Book,Business,2024-02-01,Community,medium,1,2024-02-01,True,False,0.0
T0000230,2024-03-21,I005556,P002437,Main,28,Book,STEM,2024-04-18,Grad,low,2,2024-04-15,True,False,0.0
T0000231,2024-04-08,I004240,P002866,Main,28,Book,HSS,2024-05-06,Undergrad,low,1,2024-05-06,True,False,0.0
T0000232,2025-05-06,I003480,P001673,Main,28,Book,HSS,2025-06-03,Undergrad,high,0,2025-06-02,True,False,0.0
T0000233,2024-10-29,I004294,P001519,Main,3,Laptop,Law,2024-11-01,Undergrad,medium,1,2024-11-01,True,False,0.0
T0000234,2024-02-01,I004584,P002109,Main,28,Book,STEM,2024-02-29,Faculty,medium,1,2024-03-02,True,True,2.0
T0000235,2024-05-14,I000848,P002303,Main,1,CourseReserve,STEM,2024-05-15,Undergrad,low,0,2024-05-15,True,False,0.0
T0000236,2025-01-09,I005220,P000887,Main,28,Book,STEM,2025-02-06,Undergrad,medium,2,2025-02-06,True,False,0.0
T0000237,2025-03-28,I003304,P002856,Main,28,Book,STEM,2025-04-25,Staff,high,1,2025-04-26,True,True,1.0
T0000238,2025-12-22,I002820,P000228,Main,28,Book,STEM,2026-01-19,Undergrad,low,0,2026-01-16,True,False,0.0
T0000239,2025-01-13,I005634,P002362,Main,28,Book,Medicine,2025-02-10,Faculty,low,2,2025-02-08,True,False,0.0
T0000240,2024-03-26,I002894,P002415,Main,28,Book,STEM,2024-04-23,Grad,low,2,2024-04-21,True,False,0.0
T0000241,2025-04-16,I002432,P000169,Main,7,DVD,STEM,2025-04-23,Grad,medium,1,2025-04-22,True,False,0.0
T0000242,2025-03-17,I005244,P001423,Main,3,Laptop,STEM,2025-03-20,Faculty,low,2,2025-03-17,True,False,0.0
T0000243,2024-09-19,I005526,P001243,Main,28,Book,Business,2024-10-17,Undergrad,low,1,2024-10-16,True,False,0.0
T0000244,2025-04-24,I003650,P001268,Main,1,CourseReserve,HSS,2025-04-25,Grad,medium,0,2025-04-25,True,False,0.0
T0000245,2025-11-15,I004628,P002838,Main,28,Book,STEM,2025-12-13,Faculty,low,1,2025-12-13,True,False,0.0
T0000246,2024-01-15,I002052,P000115,Main,28,Book,HSS,2024-02-12,Community,low,1,2024-02-09,True,False,0.0
T0000247,2024-05-27,I001268,P000240,Main,28,Book,STEM,2024-06-24,Community,low,0,2024-06-21,True,False,0.0
T0000248,2024-03-25,I002736,P000384,Main,7,DVD,Arts,2024-04-01,Undergrad,medium,1,2024-03-30,True,False,0.0
T0000249,2025-05-27,I004279,P002369,Main,28,Book,STEM,2025-06-24,Community,medium,0,2025-06-25,True,True,1.0
T0000250,2025-04-25,I002799,P000829,Main,1,CourseReserve,HSS,2025-04-26,Undergrad,low,0,2025-04-25,True,False,0.0
T0000251,2024-03-07,I005460,P000544,Main,1,CourseReserve,Medicine,2024-03-08,Undergrad,medium,0,2024-03-08,True,False,0.0
T0000252,2024-04-06,I000566,P000519,Main,28,Book,STEM,2024-05-04,Undergrad,low,1,2024-05-01,True,False,0.0
T0000253,2025-09-25,I005971,P001258,Main,7,DVD,HSS,2025-10-02,Undergrad,low,0,2025-09-30,True,False,0.0
T0000254,2025-03-07,I000400,P000395,Main,28,Book,Medicine,2025-04-04,Faculty,high,2,2025-04-05,True,True,1.0
T0000255,2025-01-07,I003137,P001249,Main,28,Book,Law,2025-02-04,Grad,medium,2,2025-02-04,True,False,0.0
T0000256,2025-01-19,I003556,P001362,Main,28,Book,Business,2025-02-16,Undergrad,low,1,2025-02-13,True,False,0.0
T0000257,2024-04-28,I004342,P001927,Main,28,Book,STEM,2024-05-26,Undergrad,low,1,2024-05-24,True,False,0.0
T0000258,2024-10-25,I003835,P001678,Main,28,Book,HSS,2024-11-22,Staff,low,0,2024-11-19,True,False,0.0
T0000259,2025-02-28,I001058,P001472,Main,28,Book,HSS,2025-03-28,Grad,medium,1,2025-03-26,True,False,0.0
T0000260,2024-12-25,I004380,P001203,Main,28,Book,Business,2025-01-22,Grad,low,0,2025-01-19,True,False,0.0
T0000261,2024-11-14,I004809,P000641,Main,28,Book,Business,2024-12-12,Undergrad,low,1,2024-12-10,True,False,0.0
T0000262,2024-08-12,I000991,P000992,Main,7,DVD,Arts,2024-08-19,Undergrad,low,0,2024-08-17,True,False,0.0
T0000263,2024-10-06,I000838,P002041,Main,28,Book,Law,2024-11-03,Undergrad,low,0,2024-10-31,True,False,0.0
T0000264,2025-05-06,I001734,P002777,Main,28,Book,Business,2025-06-03,Undergrad,medium,0,2025-06-04,True,True,1.0
T0000265,2025-12-14,I005860,P000925,Main,28,Book,Business,2026-01-11,Undergrad,low,0,2026-01-08,True,False,0.0
T0000266,2025-10-24,I001300,P001130,Main,28,Book,Law,2025-11-21,Undergrad,low,0,2025-11-18,True,False,0.0
T0000267,2025-08-21,I004520,P000567,Main,28,Book,Law,2025-09-18,Grad,low,1,2025-09-16,True,False,0.0
T0000268,2025-06-02,I002016,P001838,Main,28,Book,Business,2025-06-30,Faculty,medium,2,2025-06-28,True,False,0.0
T0000269,2024-11-24,I005822,P002340,Main,28,Book,Law,2024-12-22,Undergrad,low,1,2024-12-19,True,False,0.0
T0000270,2024-10-22,I003695,P002910,Main,28,Book,STEM,2024-11-19,Undergrad,low,0,2024-11-16,True,False,0.0
T0000271,2025-04-23,I003185,P000943,Main,28,Book,Law,2025-05-21,Undergrad,medium,0,2025-05-19,True,False,0.0
T0000272,2024-05-12,I000736,P002012,Main,7,DVD,STEM,2024-05-19,Staff,medium,0,2024-05-19,True,False,0.0
T0000273,2025-11-16,I004997,P000462,Main,28,Book,Arts,2025-12-14,Faculty,medium,2,2025-12-15,True,True,1.0
T0000274,2024-03-25,I003557,P000100,Main,28,Book,HSS,2024-04-22,Grad,low,2,,False,False,0.0
T0000275,2024-03-23,I000522,P001069,Main,28,Book,HSS,2024-04-20,Staff,low,0,2024-04-19,True,False,0.0
T0000276,2024-05-10,I005477,P001710,Main,28,Book,STEM,2024-06-07,Faculty,low,2,2024-06-05,True,False,0.0
T0000277,2024-02-20,I001730,P001304,Main,28,Book,STEM,2024-03-19,Faculty,low,1,2024-03-17,True,False,0.0
T0000278,2024-02-07,I003659,P001447,Main,28,Book,Law,2024-03-06,Undergrad,medium,0,2024-03-07,True,True,1.0
T0000279,2024-04-19,I002241,P002555,Main,7,DVD,Business,2024-04-26,Undergrad,high,1,2024-04-26,True,False,0.0
T0000280,2024-09-09,I001230,P001184,Main,28,Book,STEM,2024-10-07,Undergrad,low,0,2024-10-04,True,False,0.0
T0000281,2025-02-18,I002645,P002176,Main,28,Book,STEM,2025-03-18,Staff,medium,0,2025-03-19,True,True,1.0
T0000282,2025-01-29,I000518,P002678,Main,7,DVD,Business,2025-02-05,Faculty,low,2,2025-02-03,True,False,0.0
T0000283,2024-02-22,I003184,P001319,Main,28,Book,Law,2024-03-21,Staff,low,0,2024-03-18,True,False,0.0
T0000284,2025-05-22,I005850,P001430,Main,28,Book,Arts,2025-06-19,Undergrad,medium,0,2025-06-23,True,True,4.0
T0000285,2024-08-17,I003098,P001971,Main,28,Book,HSS,2024-09-14,Undergrad,low,0,2024-09-11,True,False,0.0
T0000286,2024-11-04,I001159,P002313,Main,7,DVD,HSS,2024-11-11,Grad,medium,2,2024-11-13,True,True,2.0
T0000287,2024-10-05,I001328,P000660,Main,7,DVD,Business,2024-10-12,Faculty,low,1,2024-10-09,True,False,0.0
T0000288,2024-12-28,I003777,P001483,Main,7,DVD,STEM,2025-01-04,Grad,low,1,2025-01-01,True,False,0.0
T0000289,2024-01-24,I000079,P002593,Main,28,Book,STEM,2024-02-21,Faculty,low,2,2024-02-18,True,False,0.0
T0000290,2024-05-18,I001631,P000892,Main,28,Book,STEM,2024-06-15,Undergrad,low,2,2024-06-13,True,False,0.0
T0000291,2024-04-19,I005284,P001380,Main,3,Laptop,HSS,2024-04-22,Faculty,high,2,2024-04-21,True,False,0.0
T0000292,2025-08-24,I001606,P000036,Main,28,Book,Law,2025-09-21,Grad,medium,1,2025-09-20,True,False,0.0
T0000293,2025-02-09,I001299,P001137,Main,28,Book,STEM,2025-03-09,Staff,low,0,2025-03-07,True,False,0.0
T0000294,2025-07-24,I005376,P000514,Main,7,DVD,STEM,2025-07-31,Undergrad,medium,0,2025-07-29,True,False,0.0
T0000295,2025-05-28,I003846,P000066,Main,28,Book,STEM,2025-06-25,Undergrad,medium,0,2025-06-23,True,False,0.0
T0000296,2024-07-31,I004894,P000362,Main,28,Book,STEM,2024-08-28,Undergrad,low,0,2024-08-25,True,False,0.0
T0000297,2025-01-08,I004798,P001549,Main,7,DVD,STEM,2025-01-15,Staff,low,0,2025-01-12,True,False,0.0
T0000298,2024-04-13,I000010,P002921,Main,28,Book,HSS,2024-05-11,Grad,low,1,2024-05-08,True,False,0.0
T0000299,2025-08-09,I004196,P002977,Main,28,Book,Arts,2025-09-06,Grad,low,1,2025-09-03,True,False,0.0
T0000300,2024-05-26,I001901,P002689,Main,28,Book,STEM,2024-06-23,Community,medium,1,2024-06-23,True,False,0.0
T0000301,2025-12-21,I000146,P000935,Main,28,Book,HSS,2026-01-18,Grad,low,1,2026-01-15,True,False,0.0
T0000302,2025-12-14,I004740,P000445,Main,28,Book,HSS,2026-01-11,Undergrad,low,2,2026-01-08,True,False,0.0
T0000303,2024-04-28,I004348,P000419,Main,28,Book,Arts,2024-05-26,Faculty,low,2,2024-05-23,True,False,0.0
T0000304,2024-01-06,I003528,P001906,Main,28,Book,HSS,2024-02-03,Undergrad,high,0,2024-02-09,True,True,6.0
T0000305,2024-03-24,I004376,P002902,Main,28,Book,STEM,2024-04-21,Undergrad,low,1,2024-04-19,True,False,0.0
T0000306,2024-11-01,I004928,P001599,Main,28,Book,STEM,2024-11-29,Undergrad,medium,1,2024-11-26,True,False,0.0
T0000307,2025-08-09,I005218,P001524,Main,28,Book,Law,2025-09-06,Staff,low,1,2025-09-03,True,False,0.0
T0000308,2025-09-21,I000344,P000471,Main,28,Book,Business,2025-10-19,Grad,low,0,2025-10-16,True,False,0.0
T0000309,2024-12-20,I001004,P000232,Main,28,Book,Business,2025-01-17,Community,medium,0,2025-01-17,True,False,0.0
T0000310,2025-10-08,I000667,P000451,Main,28,Book,STEM,2025-11-05,Staff,medium,0,2025-11-03,True,False,0.0
T0000311,2025-10-16,I001076,P000139,Main,28,Book,HSS,2025-11-13,Undergrad,low,0,2025-11-11,True,False,0.0
T0000312,2025-03-15,I004305,P000669,Main,7,DVD,HSS,2025-03-22,Undergrad,medium,1,2025-03-22,True,False,0.0
T0000313,2024-09-19,I003442,P000821,Main,28,Book,HSS,2024-10-17,Undergrad,low,1,2024-10-14,True,False,0.0
T0000314,2025-07-07,I000016,P002394,Main,28,Book,Business,2025-08-04,Grad,medium,1,2025-08-04,True,False,0.0
T0000315,2025-05-02,I002587,P001229,Main,28,Book,Medicine,2025-05-30,Undergrad,low,1,2025-05-27,True,False,0.0
T0000316,2024-12-10,I004195,P002854,Main,28,Book,HSS,2025-01-07,Undergrad,low,1,2025-01-04,True,False,0.0
T0000317,2025-08-02,I002993,P000387,Main,28,Book,STEM,2025-08-30,Faculty,low,1,2025-08-29,True,False,0.0
T0000318,2025-09-03,I002074,P001534,Main,7,DVD,Law,2025-09-10,Undergrad,low,0,2025-09-08,True,False,0.0
T0000319,2025-04-17,I005558,P000085,Main,28,Book,Business,2025-05-15,Undergrad,low,1,2025-05-12,True,False,0.0
T0000320,2024-01-12,I002950,P002604,Main,1,CourseReserve,STEM,2024-01-13,Undergrad,low,0,2024-01-10,True,False,0.0
T0000321,2024-12-08,I005997,P001471,Main,28,Book,Medicine,2025-01-05,Undergrad,low,1,2025-01-02,True,False,0.0
T0000322,2024-11-19,I002670,P000134,Main,28,Book,Business,2024-12-17,Undergrad,low,1,2024-12-15,True,False,0.0
T0000323,2025-10-23,I003969,P002981,Main,28,Book,Business,2025-11-20,Undergrad,low,0,2025-11-17,True,False,0.0
T0000324,2025-01-07,I000484,P002511,Main,28,Book,HSS,2025-02-04,Staff,low,1,2025-02-01,True,False,0.0
T0000325,2024-10-10,I001555,P001753,Main,28,Book,Law,2024-11-07,Undergrad,low,1,2024-11-04,True,False,0.0
T0000326,2024-08-30,I001158,P002168,Main,3,Laptop,STEM,2024-09-02,Staff,high,1,2024-09-04,True,True,2.0
T0000327,2025-03-10,I003141,P001659,Main,28,Book,STEM,2025-04-07,Undergrad,low,1,2025-04-05,True,False,0.0
T0000328,2024-02-20,I002727,P001949,Main,28,Book,STEM,2024-03-19,Grad,low,2,2024-03-16,True,False,0.0
T0000329,2025-10-11,I002983,P001247,Main,28,Book,Law,2025-11-08,Undergrad,low,1,2025-11-06,True,False,0.0
T0000330,2025-03-27,I004714,P001101,Main,28,Book,Business,2025-04-24,Undergrad,medium,0,2025-04-22,True,False,0.0
T0000331,2024-07-03,I002695,P000359,Main,1,CourseReserve,STEM,2024-07-04,Undergrad,low,0,2024-07-01,True,False,0.0
T0000332,2024-08-12,I003191,P001623,Main,28,Book,Medicine,2024-09-09,Staff,low,2,2024-09-06,True,False,0.0
T0000333,2025-10-29,I004195,P002077,Main,28,Book,HSS,2025-11-26,Grad,low,0,2025-11-23,True,False,0.0
T0000334,2024-01-24,I004124,P002270,Main,3,Laptop,Business,2024-01-27,Undergrad,low,1,2024-01-25,True,False,0.0
T0000335,2024-08-23,I002139,P000614,Main,28,Book,STEM,2024-09-20,Undergrad,low,2,2024-09-19,True,False,0.0
T0000336,2024-08-17,I002630,P001781,Main,28,Book,Law,2024-09-14,Community,low,2,2024-09-11,True,False,0.0
T0000337,2025-07-08,I002088,P002870,Main,28,Book,Business,2025-08-05,Undergrad,low,1,2025-08-02,True,False,0.0
T0000338,2024-05-25,I002066,P002227,Main,7,DVD,HSS,2024-06-01,Undergrad,medium,0,2024-06-01,True,False,0.0
T0000339,2024-02-17,I000375,P002803,Main,28,Book,HSS,2024-03-16,Community,low,0,2024-03-14,True,False,0.0
T0000340,2024-10-19,I002817,P002060,Main,28,Book,STEM,2024-11-16,Community,low,0,2024-11-13,True,False,0.0
T0000341,2025-06-08,I003205,P002833,Main,28,Book,Arts,2025-07-06,Faculty,low,2,2025-07-05,True,False,0.0
T0000342,2024-02-12,I005450,P002018,Main,28,Book,Medicine,2024-03-11,Undergrad,low,1,2024-03-09,True,False,0.0
T0000343,2024-05-02,I005848,P000148,Main,28,Book,Business,2024-05-30,Undergrad,medium,0,2024-05-31,True,True,1.0
T0000344,2025-04-05,I003004,P001252,Main,28,Book,STEM,2025-05-03,Undergrad,low,1,2025-04-30,True,False,0.0
T0000345,2025-05-28,I001666,P001769,Main,7,DVD,HSS,2025-06-04,Faculty,medium,2,2025-06-02,True,False,0.0
T0000346,2024-01-02,I005515,P000104,Main,28,Book,Business,2024-01-30,Faculty,medium,2,2024-01-30,True,False,0.0
T0000347,2025-11-20,I002556,P000974,Main,1,CourseReserve,Law,2025-11-21,Undergrad,low,0,2025-11-19,True,False,0.0
T0000348,2024-10-13,I000839,P002162,Main,28,Book,HSS,2024-11-10,Undergrad,medium,0,2024-11-14,True,True,4.0
T0000349,2024-10-01,I002255,P000364,Main,7,DVD,STEM,2024-10-08,Undergrad,low,1,2024-10-06,True,False,0.0
T0000350,2025-09-16,I000279,P001360,Main,28,Book,Medicine,2025-10-14,Undergrad,medium,0,2025-10-13,True,False,0.0
T0000351,2024-03-19,I001571,P000615,Main,28,Book,STEM,2024-04-16,Staff,medium,1,2024-04-15,True,False,0.0
T0000352,2024-06-22,I000459,P000902,Main,28,Book,HSS,2024-07-20,Undergrad,low,1,2024-07-18,True,False,0.0
T0000353,2025-09-26,I005151,P002542,Main,28,Book,HSS,2025-10-24,Grad,medium,0,2025-10-25,True,True,1.0
T0000354,2025-02-14,I001154,P000231,Main,28,Book,Medicine,2025-03-14,Grad,low,1,2025-03-12,True,False,0.0
T0000355,2025-03-23,I002698,P000119,Main,28,Book,STEM,2025-04-20,Faculty,low,1,2025-04-17,True,False,0.0
T0000356,2024-08-25,I005708,P000259,Main,28,Book,Arts,2024-09-22,Grad,medium,1,2024-09-20,True,False,0.0
T0000357,2025-01-25,I001052,P000346,Main,28,Book,STEM,2025-02-22,Faculty,medium,2,2025-02-22,True,False,0.0
T0000358,2025-09-17,I000136,P001676,Main,28,Book,HSS,2025-10-15,Grad,low,2,2025-10-15,True,False,0.0
T0000359,2025-12-20,I003396,P000580,Main,1,CourseReserve,HSS,2025-12-21,Undergrad,medium,0,2025-12-18,True,False,0.0
T0000360,2024-10-19,I000721,P001640,Main,1,CourseReserve,Business,2024-10-20,Grad,medium,1,2024-10-17,True,False,0.0
T0000361,2024-04-24,I003598,P001799,Main,28,Book,STEM,2024-05-22,Staff,low,1,2024-05-20,True,False,0.0
T0000362,2024-10-01,I005416,P002201,Main,28,Book,HSS,2024-10-29,Undergrad,medium,1,2024-10-29,True,False,0.0
T0000363,2024-09-21,I002685,P002728,Main,28,Book,STEM,2024-10-19,Grad,low,1,2024-10-16,True,False,0.0
T0000364,2024-09-26,I005257,P001537,Main,28,Book,HSS,2024-10-24,Undergrad,medium,0,2024-10-23,True,False,0.0
T0000365,2024-07-16,I005478,P001658,Main,28,Book,Business,2024-08-13,Undergrad,low,0,2024-08-10,True,False,0.0
T0000366,2025-02-02,I004361,P000508,Main,28,Book,Medicine,2025-03-02,Community,low,2,2025-02-27,True,False,0.0
T0000367,2025-12-11,I001268,P002672,Main,28,Book,STEM,2026-01-08,Staff,medium,1,2026-01-06,True,False,0.0
T0000368,2024-02-07,I000180,P001608,Main,28,Book,HSS,2024-03-06,Grad,high,1,2024-03-15,True,True,9.0
T0000369,2025-02-21,I004649,P000324,Main,7,DVD,Arts,2025-02-28,Grad,medium,1,2025-02-25,True,False,0.0
T0000370,2025-12-02,I005387,P002044,Main,28,Book,HSS,2025-12-30,Undergrad,medium,0,2025-12-27,True,False,0.0
T0000371,2024-11-09,I003862,P002001,Main,28,Book,STEM,2024-12-07,Undergrad,medium,1,2024-12-06,True,False,0.0
T0000372,2025-02-01,I001513,P000318,Main,1,CourseReserve,HSS,2025-02-02,Undergrad,low,1,2025-02-01,True,False,0.0
T0000373,2024-03-18,I001837,P000734,Main,28,Book,STEM,2024-04-15,Undergrad,low,0,,False,False,0.0
T0000374,2025-03-08,I000027,P002963,Main,28,Book,Medicine,2025-04-05,Staff,low,1,2025-04-03,True,False,0.0
T0000375,2024-10-17,I004574,P000050,Main,28,Book,STEM,2024-11-14,Undergrad,low,2,2024-11-11,True,False,0.0
T0000376,2025-06-17,I002182,P001841,Main,28,Book,HSS,2025-07-15,Undergrad,high,1,2025-07-18,True,True,3.0
T0000377,2024-12-31,I000353,P000201,Main,28,Book,HSS,2025-01-28,Undergrad,medium,1,2025-01-26,True,False,0.0
T0000378,2024-03-17,I004861,P001875,Main,28,Book,Arts,2024-04-14,Undergrad,low,1,2024-04-12,True,False,0.0
T0000379,2024-04-23,I001818,P002412,Main,28,Book,Arts,2024-05-21,Faculty,low,1,2024-05-19,True,False,0.0
T0000380,2025-10-16,I004294,P001852,Main,3,Laptop,Law,2025-10-19,Grad,low,0,2025-10-17,True,False,0.0
T0000381,2025-03-11,I001377,P002497,Main,28,Book,STEM,2025-04-08,Faculty,low,2,2025-04-09,True,True,1.0
T0000382,2024-02-20,I004938,P001494,Main,28,Book,HSS,2024-03-19,Undergrad,low,1,2024-03-16,True,False,0.0
T0000383,2024-08-25,I000101,P000251,Main,28,Book,STEM,2024-09-22,Grad,low,0,2024-09-19,True,False,0.0
T0000384,2025-07-20,I001857,P001156,Main,28,Book,STEM,2025-08-17,Undergrad,low,1,2025-08-15,True,False,0.0
T0000385,2025-02-26,I005100,P001121,Main,28,Book,Arts,2025-03-26,Grad,medium,1,2025-03-29,True,True,3.0
T0000386,2025-10-13,I002319,P001402,Main,28,Book,Medicine,2025-11-10,Grad,medium,2,2025-11-08,True,False,0.0
T0000387,2024-08-13,I004183,P001379,Main,28,Book,STEM,2024-09-10,Grad,low,1,2024-09-07,True,False,0.0
T0000388,2025-10-09,I000076,P000430,Main,28,Book,HSS,2025-11-06,Grad,low,2,2025-11-04,True,False,0.0
T0000389,2024-11-11,I003282,P002334,Main,28,Book,Arts,2024-12-09,Undergrad,high,1,2024-12-12,True,True,3.0
T0000390,2025-12-12,I002161,P000008,Main,28,Book,Arts,2026-01-09,Staff,medium,0,2026-01-09,True,False,0.0
T0000391,2025-09-22,I000784,P001514,Main,28,Book,HSS,2025-10-20,Grad,low,0,2025-10-17,True,False,0.0
T0000392,2025-11-10,I001883,P000861,Main,28,Book,STEM,2025-12-08,Undergrad,low,1,2025-12-06,True,False,0.0
T0000393,2025-09-14,I005304,P000196,Main,3,Laptop,HSS,2025-09-17,Undergrad,low,0,2025-09-15,True,False,0.0
T0000394,2025-07-06,I005631,P001227,Main,28,Book,Arts,2025-08-03,Undergrad,low,1,2025-07-31,True,False,0.0
T0000395,2025-08-21,I005724,P001454,Main,28,Book,STEM,2025-09-18,Undergrad,medium,1,2025-09-17,True,False,0.0
T0000396,2025-02-11,I005129,P002789,Main,28,Book,STEM,2025-03-11,Undergrad,low,1,2025-03-09,True,False,0.0
T0000397,2024-10-21,I003041,P002953,Main,28,Book,HSS,2024-11-18,Faculty,low,1,2024-11-17,True,False,0.0
T0000398,2024-10-30,I003769,P002021,Main,28,Book,Arts,2024-11-27,Faculty,low,2,2024-11-25,True,False,0.0
T0000399,2024-11-14,I000541,P002272,Main,1,CourseReserve,HSS,2024-11-15,Undergrad,medium,0,2024-11-13,True,False,0.0
T0000400,2025-01-04,I003421,P002198,Main,28,Book,Arts,2025-02-01,Faculty,low,2,2025-01-29,True,False,0.0
T0000401,2025-05-07,I005585,P001670,Main,28,Book,Law,2025-06-04,Staff,low,0,2025-06-01,True,False,0.0
T0000402,2024-10-04,I005248,P001035,Main,7,DVD,STEM,2024-10-11,Undergrad,medium,1,2024-10-09,True,False,0.0
T0000403,2025-05-10,I000992,P001466,Main,28,Book,HSS,2025-06-07,Grad,low,1,2025-06-04,True,False,0.0
T0000404,2024-09-14,I003345,P002980,Main,28,Book,HSS,2024-10-12,Faculty,medium,2,2024-10-09,True,False,0.0
T0000405,2025-02-21,I002380,P001142,Main,7,DVD,STEM,2025-02-28,Undergrad,low,1,2025-02-25,True,False,0.0
T0000406,2025-04-24,I001803,P001220,Main,28,Book,Arts,2025-05-22,Undergrad,medium,1,2025-05-24,True,True,2.0
T0000407,2024-10-21,I003740,P001921,Main,28,Book,Law,2024-11-18,Undergrad,medium,1,2024-11-17,True,False,0.0
T0000408,2025-01-31,I002261,P001742,Main,28,Book,HSS,2025-02-28,Undergrad,high,2,2025-03-04,True,True,4.0
T0000409,2024-01-12,I002882,P000311,Main,7,DVD,STEM,2024-01-19,Grad,high,0,2024-01-25,True,True,6.0
T0000410,2024-12-15,I005689,P002014,Main,28,Book,HSS,2025-01-12,Faculty,low,1,2025-01-11,True,False,0.0
T0000411,2025-09-05,I001663,P000700,Main,3,Laptop,Business,2025-09-08,Undergrad,low,0,2025-09-05,True,False,0.0
T0000412,2024-08-21,I004081,P000966,Main,28,Book,STEM,2024-09-18,Undergrad,low,2,2024-09-15,True,False,0.0
T0000413,2024-07-29,I000752,P001576,Main,1,CourseReserve,STEM,2024-07-30,Faculty,high,0,2024-07-31,True,True,1.0
T0000414,2025-08-04,I005601,P000643,Main,28,Book,STEM,2025-09-01,Faculty,medium,2,2025-09-01,True,False,0.0
T0000415,2024-09-04,I003125,P002975,Main,28,Book,STEM,2024-10-02,Undergrad,low,0,2024-09-29,True,False,0.0
T0000416,2024-10-19,I003857,P000324,Main,28,Book,HSS,2024-11-16,Grad,medium,1,2024-11-14,True,False,0.0
T0000417,2025-09-05,I003027,P000523,Main,1,CourseReserve,STEM,2025-09-06,Grad,low,1,,False,False,0.0
T0000418,2024-02-15,I002117,P000505,Main,28,Book,Business,2024-03-14,Undergrad,medium,0,2024-03-13,True,False,0.0
T0000419,2025-11-19,I005390,P001559,Main,7,DVD,STEM,2025-11-26,Undergrad,medium,0,2025-11-24,True,False,0.0
